data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Santo André - Santo André, SP",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Osasco - Osasco, SP",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Novo Hamburgo - Novo Hamburgo, RS",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Jaraguá do Sul - Jaraguá do Sul, SC",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Conselheiro Lafaiete - Conselheiro Lafaiete, MG",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Diadema - Diadema, SP",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Ribeirão Preto - Ribeirão Preto, SP",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Balneário Camboriú - Balneário Camboriú, SC",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Caxias do Sul - Caxias do Sul, RS",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Recife - Recife, PE",Baixo,Monday,17,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Caxias do Sul - Caxias do Sul, RS",Baixo,Friday,21,Não
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Osasco - Osasco, SP",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Conselheiro Lafaiete - Conselheiro Lafaiete, MG",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Chapecó - Chapecó, SC",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Curitiba - Curitiba, PR",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Brusque - Brusque, SC",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Ribeirão Preto - Ribeirão Preto, SP",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Juiz de Fora - Juiz de Fora, MG",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Campo Grande - Campo Grande, MS",Baixo,Tuesday,18,Sim
2025-08-18,2025-08-18,CURSO: ROTINAS DO DEPARTAMENTO FINANCEIRO,Evento Corporativo,"SESCON/MG - Belo Horizonte, MG",Baixo,Monday,17,Não
2025-08-02,2025-08-30,CURSO PRESENCIAL: Cuidador Super Star,Evento Corporativo,"R. Campo Grande, 1014 - Rio de Janeiro, RJ",Baixo,Saturday,1,Não
2025-11-04,2025-11-04,IV Encontro Planejamento Estratégico FFM,Evento Corporativo,"Centro de Convenções Rebouças - São Paulo, SP",Baixo,Tuesday,95,Sim
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Manaus - Manaus, AM",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Feira de Santana - Feira de Santana, BA",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Campinas - Campinas, SP",Baixo,Friday,21,Não
2025-10-07,2025-10-08,Como Implementar um Programa de Melhoria da Qualidade - PMQ,Evento Corporativo,Evento Online,Baixo,Tuesday,67,Sim
2025-10-08,2025-10-08,Webinar | Gerente de Projetos x Gestão de Contratos: Conexão que Garante o Sucesso!,Evento Corporativo,Evento Online,Baixo,Wednesday,68,Não
2025-08-20,2025-08-20,Curso de Pós-graduação em Fisioterapia Dermatofuncional Profissional Faculdade Eleven,Evento Corporativo,"Faculdade Eleven - Curitiba, PR",Baixo,Wednesday,19,Não
2025-07-27,2025-08-17,PILATES NEXT,Evento Corporativo,"Local a definir - Curitiba, PR",Baixo,Sunday,-5,Não
2025-10-29,2025-10-29,"Cenários de Energia & Macroeconomia: Riscos, Tendências e Oportunidades para o Brasil",Evento Corporativo,"Tv. São José, 455 - Porto Alegre, RS",Baixo,Wednesday,89,Não
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Vitória - Vitória, ES",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Campos dos Goytacazes - Campos dos Goytacazes, RJ",Baixo,Tuesday,18,Sim
2025-08-07,2025-08-07,Conexão Família e Escola (Ciclo de palestras do CEJ),Evento Corporativo,"Colégio Evangélico Jaraguá - Jaraguá do Sul, SC",Baixo,Thursday,6,Sim
2025-07-08,2025-07-08,MESA RADIÔNICA QUANTICA COLETIVA - Egrégora Portal de Sírius (Para melhora no Financeiro),Evento Corporativo,Evento Online,Baixo,Tuesday,-24,Sim
2025-08-02,2025-08-02,Workshop da AGB 2025 - Metodologia de Ensaio,Evento Corporativo,"Local a definir - Porto Alegre, RS",Baixo,Saturday,1,Não
2025-08-14,2025-08-14,"Menos impostos, mais Networking",Evento Corporativo,"Cheers Wine - São Paulo, SP",Baixo,Thursday,13,Sim
2025-07-31,2025-07-31,Formação em Psicologia e Cuidados Paliativos,Evento Corporativo,Evento Online,Baixo,Thursday,-1,Sim
2025-08-29,2025-08-29,Turma 7 - Licença A - IMOTION ACADEMY 2025,Evento Corporativo,"I-MOTION BRASIL - São Paulo, SP",Baixo,Friday,28,Não
2025-08-02,2025-08-02,Neuropsicologia e raciocínio clínico II ed.,Evento Corporativo,"Espaço Darksuuel - Cuiabá, MT",Baixo,Saturday,1,Não
2025-08-25,2025-08-25,6º FÓRUM O OTIMISTA BRASIL EDIÇÃO FORTALEZA 2025,Evento Corporativo,"FIEC - Federação das Indústrias do Estado do Ceará - Fortaleza, CE",Baixo,Monday,24,Não
2025-10-23,2025-10-23,Planejamento de exercício físico e psicomotricidade para o autista,Evento Corporativo,"Local a definir - Ouricuri, PE",Baixo,Thursday,83,Sim
2025-08-12,2025-08-12,Manhã de Networking,Evento Corporativo,"R. dos Inválidos, 212 - 3o andar - Rio de Janeiro, RJ",Baixo,Tuesday,11,Sim
2025-09-04,2025-09-06,[SP] Imersão TRADE ao Vivo + Palestra Presencial SETEMBRO 2025 Mestre dos Derivativos,Evento Corporativo,"Live University - São Paulo, SP",Baixo,Thursday,34,Sim
2025-10-17,2025-10-17,INOVA DAY - Global Trends 4 Management,Evento Corporativo,Evento Online,Baixo,Friday,77,Não
2025-08-01,2025-08-01,Clínica Lacaniana,Evento Corporativo,Evento Online,Baixo,Friday,0,Não
2025-10-31,2025-10-31,IMERSÃO ONLINE: Ferramentas de Gestão e Produtividade com IA para Profissionais de Compras,Evento Corporativo,Evento Online,Baixo,Friday,91,Não
2025-08-04,2025-10-03,Oficina de Inglês - Aula Experimental,Evento Corporativo,"R. Santa Francisca, 329 - Belo Horizonte, MG",Baixo,Monday,3,Não
2025-08-04,2025-08-04,Café Trancistas em Movimento,Evento Corporativo,"Sebrae RJ - Rio de Janeiro, RJ",Baixo,Monday,3,Não
2025-08-09,2025-08-09,"Eleve-se DAY - Um dia inteiro de inspiração, conexões e transformação!",Evento Corporativo,"R. Marechal Deodoro, 920 - Juiz de Fora, MG",Baixo,Saturday,8,Não
2025-11-11,2025-11-11,12ª Edição - Leilão & Prosa,Evento Corporativo,"DESK Coworking - Belo Horizonte, MG",Baixo,Tuesday,102,Sim
2025-09-20,2025-09-21,Simpósio Biorressonancia na Prática,Evento Corporativo,"SESCON - Campinas, SP",Baixo,Saturday,50,Não
2025-11-04,2025-11-05,Curso de Energia Solar em Campo Grande 04/11 e 05/11/2025,Evento Corporativo,"Harbor Buriti - Campo Grande, MS",Baixo,Tuesday,95,Sim
2025-08-14,2025-08-15,Jungle Tech: Inovação Week na Terra do Guaraná 2025,Evento Corporativo,"Centro Educacional de Tecnologia e Robótica de Maués - Maués, AM",Baixo,Thursday,13,Sim
2025-09-19,2025-09-19,Congresso +Inclusão - Santarém,Evento Corporativo,"Local a definir - Santarém, PA",Baixo,Friday,49,Não
2025-08-06,2025-08-06,Roadshow Dynamox São Paulo/SP,Evento Corporativo,"Mercure São Paulo Jardins - São Paulo, SP",Baixo,Wednesday,5,Não
2025-09-16,2025-09-16,Congresso de Vendas B2B Bento Gonçalves - 2ª edição,Evento Corporativo,"Dall'Onder Planalto - Bento Gonçalves, RS",Baixo,Tuesday,46,Sim
2025-05-21,2025-08-10,Pós-Graduação ENFERMAGEM EM CLÍNICA CIRÚRGICA EAD,Evento Corporativo,"FACEV - Faculdade Evangélica de Valparaíso de Goiás - Valparaíso de Goiás, GO",Baixo,Wednesday,-72,Não
2025-08-06,2025-08-06,CURSO SOBRE ELABORAÇÃO DE ARTIGOS CIENTÍFICOS,Evento Corporativo,"Conselho Regional de Engenharia e Agronomia do Amazonas | CREA-AM - Manaus, AM",Baixo,Wednesday,5,Não
2025-06-17,2025-06-17,Neuro Riqueza: Mapeamento Comportamental Financeiro,Evento Corporativo,Evento Online,Baixo,Tuesday,-45,Sim
2025-11-20,2025-11-22,IV FESTIVAL CULTURAL 2025,Evento Corporativo,"Espaço 1730 - CoWorking Fitness and Business - São Paulo, SP",Baixo,Thursday,111,Sim
2025-08-01,2025-12-01,Curso On-line: Noções de Controle de Infecções,Evento Corporativo,Evento Online,Baixo,Friday,0,Não
2025-11-25,2025-11-27,CCTT Versiv – Curso de Certificação Internacional (Completo). 25 à 27 de Novembro 2025,Evento Corporativo,"Av. Paulista, 1499 - loja 17 - São Paulo, SP",Baixo,Tuesday,116,Sim
2025-09-10,2025-09-12,CURSO DE TREINAMENTO EM INSERÇÃO E RETIRADA DE DIU E IMPLANON,Evento Corporativo,"CSB 10 - Brasília, DF",Baixo,Wednesday,40,Não
2025-08-27,2025-08-27,OTIMIZA 360° NEW LINK CONTABILIDADE | TÉCNICA DE VENDAS | BLUMENAU - SC,Evento Corporativo,"R. Humberto de Campos, 245 - Blumenau, SC",Baixo,Wednesday,26,Não
2025-08-26,2025-08-26,Workshop Estratégias Digitais para Vender Mais,Evento Corporativo,"MERCADO MUNICIPAL - MC AICE (Mercado Cultural Arte de Inventar Coisas Especiais) - Juiz de Fora, MG",Baixo,Tuesday,25,Sim
2025-08-23,2025-08-23,MARKETING CONTÁBIL e VENDAS CONSULTIVAS: Estratégias para atrair e vender para quem nunca te viu!,Evento Corporativo,"Local a definir - Aracaju, SE",Baixo,Saturday,22,Não
2025-08-22,2025-08-22,Indicadores de Desempenho na Prática®,Evento Corporativo,Evento Online,Baixo,Friday,21,Não
2025-08-12,2025-08-12,Fórum SP,Evento Corporativo,"Av. Paulista, 688 - 18o andar - São Paulo, SP",Baixo,Tuesday,11,Sim
2025-08-02,2025-08-02,Bora pro RH? Curso Prático com Certificado!,Evento Corporativo,"Empresarial Wecon Center VI - Recife, PE",Baixo,Saturday,1,Não
2025-06-10,2025-08-31,Assessoria de redação UERJ 2026,Evento Corporativo,Evento Online,Baixo,Tuesday,-52,Sim
2025-07-14,2025-10-06,Formação de Síndicos e Gestores Condominiais,Evento Corporativo,Evento Online,Baixo,Monday,-18,Não
2025-08-02,2025-08-02,Workshop da AGB 2025 - Euphonium e Tuba,Evento Corporativo,"Local a definir - Porto Alegre, RS",Baixo,Saturday,1,Não
2025-11-26,2025-11-28,Certified Scrum Professional ScrumMastrer - CSPSM101 | novembro/2025,Evento Corporativo,Evento Online,Baixo,Wednesday,117,Não
2025-08-21,2025-08-21,A Era Do Mundo Inteligente e Conectado: Oportunidades e Desafios,Evento Corporativo,"Shopping Rio Poty - Teresina, PI",Baixo,Thursday,20,Sim
2025-07-14,2025-10-17,Imersão Bootcamp War 2025,Evento Corporativo,"Local a definir - Campo Limpo Paulista, SP",Baixo,Monday,-18,Não
2025-09-25,2025-09-25,Unoesc Day 2025 | Videira,Evento Corporativo,"Unoesc Videira - Videira, SC",Baixo,Thursday,55,Sim
2025-09-27,2025-09-27,Curso de PICC E MIDLINE AVANÇADOS GUIADOS POR ULTRASSOM,Evento Corporativo,"CDL ( Câmara de Dirigentes lojistas de Niterói) - Niterói, RJ",Baixo,Saturday,57,Não
2025-08-19,2025-08-19,CURSO DE BAGUETES,Evento Corporativo,"CEASA Centrais de Abastecimento de Minas Gerais - Contagem, MG",Baixo,Tuesday,18,Sim
2025-08-06,2025-08-06,Projeto Compartilhar | Turma 9/2025,Evento Corporativo,"ABRACO Associação Beneficente e Representativa dos Aposentados COSIPA - Santos, SP",Baixo,Wednesday,5,Não
2025-08-15,2025-08-16,CURSO DIR FLOORTIME 101 - GOIANIA/GO,Evento Corporativo,"K Hotel - Goiânia, GO",Baixo,Friday,14,Não
2025-09-13,2025-09-13,INTEGRA JF 2025 SIMPOSIO REGIONAL DE SAUDE DA MULHER,Evento Corporativo,"R. Santo Antônio, 765 - Juiz de Fora, MG",Baixo,Saturday,43,Não
2025-08-15,2025-08-15,TecDay - Estácio Porto Alegre,Evento Corporativo,"R. Mal. Floriano Peixoto, 626 - Porto Alegre, RS",Baixo,Friday,14,Não
2025-08-07,2025-08-08,Treinamento Coordenadores Consórcio New Holland,Evento Corporativo,"Centro de Treinamento Ademicon - Curitiba, PR",Baixo,Thursday,6,Sim
2025-08-14,2025-08-14,4ª Etapa do 3º Circuito de Integração: Inteligência Artificial na Prática Médica,Evento Corporativo,Evento Online,Baixo,Thursday,13,Sim
2025-10-17,2025-10-18,Summit Oral Brasil - Edição Gramado 2025,Evento Corporativo,"R. Francisco Cicarolli, 201 - Gramado, RS",Baixo,Friday,77,Não
2025-07-31,2025-07-31,CONEXÂO AICI,Evento Corporativo,Evento Online,Baixo,Thursday,-1,Sim
2025-08-04,2025-08-04,Grupo de estudos Educação em Saúde: Abordagem de Ferramentas Disponíveis na Pesquisa Cien...,Evento Corporativo,Evento Online,Baixo,Monday,3,Não
2025-08-06,2025-08-06,Grupo de estudos: Tópicos em Saúde,Evento Corporativo,Evento Online,Baixo,Wednesday,5,Não
2025-08-11,2025-08-12,Curso On-line: Coordenadores e Entrevistadores do Cadastro Único,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-09-06,2025-09-06,Save the Date - 3º Aniversário do Cantinho das QAs,Evento Corporativo,"FIAP - Paulista - São Paulo, SP",Baixo,Saturday,36,Não
2025-01-26,2025-01-29,CURSO COMO VENDER NO INSTAGRAM PRESENCIAL EM CURITIBA 012026,Evento Corporativo,"EWS ESCOLA DE MARKETING PARA EMPREENDEDORES - Curitiba, PR",Baixo,Sunday,-187,Não
2025-08-22,2025-08-22,MINICURSO: UMA INTERPRETAÇÃO FUNCIONAL DOS EXAMES LABORATORIAIS,Evento Corporativo,"FAMINAS-BH - Belo Horizonte, MG",Baixo,Friday,21,Não
2025-08-28,2025-08-28,Cultivando o Futuro: Invista no Crescimento da Sua Escola #Itaguaí,Evento Corporativo,"Hotel Promenade Fusion Itaguaí - Itaguaí, RJ",Baixo,Thursday,27,Sim
2025-08-06,2025-08-06,"Construindo um Unicórnio: João Del Valle, do EBANX, em um bate-papo sobre inovação e futuro",Evento Corporativo,"HOTMILK - curitiba, Paraná",Baixo,Wednesday,5,Não
2025-03-21,2025-03-21,"Encontro Oxente,RH! [Em AL]",Evento Corporativo,"Local a definir - Maceió, AL",Baixo,Friday,-133,Não
2025-10-14,2025-10-14,Jornada Porter - Balneário Camboriú,Evento Corporativo,"Local a definir - Balneário Camboriú, SC",Baixo,Tuesday,74,Sim
2025-10-08,2025-10-08,POPS Talks 2025,Evento Corporativo,"Wooden Tap Beer - Florianópolis, SC",Baixo,Wednesday,68,Não
2025-10-23,2025-10-23,INOVAR SC 2025 . 12a Edição,Evento Corporativo,"Tribunal de Contas de Santa Catarina TCE/SC - Florianópolis, SC",Baixo,Thursday,83,Sim
2025-12-15,2025-12-15,SlimShape: Curso avançado em tecnologias corporais,Evento Corporativo,Evento Online,Baixo,Monday,136,Não
2025-08-09,2025-08-09,Curso de Periculosidade NR-16,Evento Corporativo,"R. dos Bandeirantes, 405 - Mauá, SP",Baixo,Saturday,8,Não
2025-08-21,2025-08-22,FAZ TEU NOME SEBRAE,Evento Corporativo,"Sebrae Multicenter - São Luís, MA",Baixo,Thursday,20,Sim
2025-08-19,2025-08-19,2º Congresso da Reparação de Veículos no Brasil O Futuro da Oficina Começa Aqui,Evento Corporativo,"Fiesp - Federação das Indústrias do Estado de São Paulo - São Paulo, SP",Baixo,Tuesday,18,Sim
2025-10-29,2025-10-30,VIII Congresso Integridade 2025-BH,Evento Corporativo,"Local a definir - Belo Horizonte, MG",Baixo,Wednesday,89,Não
2025-06-22,2025-12-20,Mentoria de Crescimento: Estratégias de Growth e Go To Market para o seu negócio!,Evento Corporativo,Evento Online,Baixo,Sunday,-40,Não
2025-09-13,2025-09-13,WORKSHOP DE TOMOGRAFIA - COM Prof.ª JULIANA LOCKS GREGÓRIO DE FOZ DO IGUAÇU-PR,Evento Corporativo,"Av. Rio de Janeiro, 221 - Londrina, PR",Baixo,Saturday,43,Não
2025-08-16,2025-08-16,Curso Fisioterapia no Pós Operatório de Cirurgias Plásticas: Aplicação de Tape,Evento Corporativo,"CHN - Complexo Hospitalar de Niterói - Niterói, RJ",Baixo,Saturday,15,Não
2025-07-28,2025-02-25,Curso de Eletricista Predial e Industrial Faculdade Eleven,Evento Corporativo,"Faculdade Eleven - Curitiba, PR",Baixo,Monday,-4,Não
2025-08-28,2025-08-29,CURSO DE PLANEJAMENTO VIRTUAL E CIRURGIA ORTOGNÁTICA,Evento Corporativo,"R. Joaquim Floriano, 72 - São Paulo, SP",Baixo,Thursday,27,Sim
2025-08-21,2025-08-22,"Curso ""Ferramentas em Eficiência Energética""",Evento Corporativo,Evento Online,Baixo,Thursday,20,Sim
2025-08-14,2025-08-15,"Curso ""O que é Eletromobilidade""",Evento Corporativo,Evento Online,Baixo,Thursday,13,Sim
2025-08-15,2025-08-15,Destravando seu evento através do Digital,Evento Corporativo,"Local a definir - Manaus, AM",Baixo,Friday,14,Não
2025-08-06,2025-08-06,Acervo Acadêmico Digital: Aspectos Técnicos e Regulatórios da Implantação em IES,Evento Corporativo,"Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP - Brasília, DF",Baixo,Wednesday,5,Não
2025-07-09,2025-11-09,Turismo na Amazônia,Evento Corporativo,"Local a definir - Manaus, AM",Baixo,Wednesday,-23,Não
2025-08-15,2025-08-15,Curso - Controles Internos e Compliance: Ferramentas para Redução dos Custos e Aumento,Evento Corporativo,Evento Online,Baixo,Friday,14,Não
2025-08-11,2025-08-18,Curso - Gestão de Empresas de Serviços Contábeis,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-08-11,2025-08-13,Curso: PROJETOS INDUSTRIAIS: uma visão geral.,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-08-12,2025-08-13,Oficina Faça Planejamento de Conteúdo para as Redes Sociais usando o ChatGPT 12/08/2025,Evento Corporativo,"ACE/CDL Lagoa Grande e SEBRAE - Lagoa Grande, MG",Baixo,Tuesday,11,Sim
2025-08-18,2025-08-18,XXIII CIDEAD - Ciclo de Debates de Administração do Rio Grande do Sul,Evento Corporativo,"Auditório Wilson Aita / CT - PRÉDIO 09C - Anexo C - Santa Maria, RS",Baixo,Monday,17,Não
2025-08-14,2025-08-14,WORKSHOP EMPRESARIAL - Melo Contabilidade - 10 Anos,Evento Corporativo,"Sescon Campinas - Campinas, SP",Baixo,Thursday,13,Sim
2025-09-10,2025-09-10,Webinar | Gerenciamento de Riscos nas Contratações Públicas - Lei 14.133/2021,Evento Corporativo,Evento Online,Baixo,Wednesday,40,Não
2025-08-23,2025-08-23,AVALIAÇÃO E INTERVENÇÃO FONOAUDIOLÓGICA DOS TRANSTORNOS DE LINGUAGEM,Evento Corporativo,Evento Online,Baixo,Saturday,22,Não
2025-08-29,2025-08-29,"EAD - Auditoria Pis, Cofins e ICMS",Evento Corporativo,Evento Online,Baixo,Friday,28,Não
2025-08-05,2025-08-05,2° Encontro Virtual EVA Young,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-10-30,2025-10-31,4º Encontro FEDERASE,Evento Corporativo,"Tribunal de Contas do Estado de Sergipe - Aracaju, SE",Baixo,Thursday,90,Sim
2025-08-28,2025-08-28,Jornada Porter - São Paulo,Evento Corporativo,"Espaço Fit Eventos - São Paulo, SP",Baixo,Thursday,27,Sim
2025-08-16,2025-08-16,Palestra - Atualizações em Socorros de Urgência,Evento Corporativo,"SESI Santos - Santos, SP",Baixo,Saturday,15,Não
2025-11-04,2025-11-27,Mentoria para Certificação PAL-EBM - Novembro/2025,Evento Corporativo,Evento Online,Baixo,Tuesday,95,Sim
2025-10-23,2025-10-23,MB Summit Uberlândia 2025,Evento Corporativo,"Hotel Ilha Bela Residence - Uberlândia, MG",Baixo,Thursday,83,Sim
2025-11-22,2025-11-22,"Maceió-AL, Fábio Chiodini - Avaliação Postural e Biomecâncica Aplicada ao Treinamento Feminino",Evento Corporativo,"Local a definir - Maceió, AL",Baixo,Saturday,113,Não
2025-07-15,2025-09-04,Curso Profissional Síndico Diamante - Pré inscrição,Evento Corporativo,"Local a definir - Florianópolis, SC",Baixo,Tuesday,-17,Sim
2025-10-07,2025-10-08,Curso de Energia Solar em Cuiabá nos dias 07/10 e 08/10/2025,Evento Corporativo,"Espaço CDL - Cuiabá, MT",Baixo,Tuesday,67,Sim
2025-08-02,2025-08-02,Workshop da AGB 2025 - Trombone,Evento Corporativo,"Local a definir - Porto Alegre, RS",Baixo,Saturday,1,Não
2025-08-14,2025-08-14,"EAD - Tareffa: Serviços Decorrentes (Admissão, Rescisão e Férias)",Evento Corporativo,Evento Online,Baixo,Thursday,13,Sim
2025-10-18,2025-10-19,Imersão Agência em Dólar - Presencial em Florianópolis/SC,Evento Corporativo,"Castelmar Hotel - Florianópolis, SC",Baixo,Saturday,78,Não
2025-08-19,2025-08-19,Palestra - PLANEJAMENTO TRIBUTÁRIO - 19/08,Evento Corporativo,"OAB NOVA IGUAÇU - Nova Iguaçu, RJ",Baixo,Tuesday,18,Sim
2025-08-05,2025-08-05,Fisioterapia nos distúrbios do sono: da avaliação ao tratamento,Evento Corporativo,"Unilasalle-RJ - Niterói, RJ",Baixo,Tuesday,4,Sim
